time,open,high,low,close,volume
2025-01-02T15:43:00.000000000Z,1.02966,1.02972,1.02915,1.0292,357
2025-01-02T15:44:00.000000000Z,1.02919,1.0293,1.02904,1.02918,213
2025-01-02T15:45:00.000000000Z,1.02917,1.02924,1.0289,1.02922,307
2025-01-02T15:46:00.000000000Z,1.02922,1.02924,1.02886,1.02899,205
2025-01-02T15:47:00.000000000Z,1.02898,1.029,1.02852,1.02853,303
2025-01-02T15:48:00.000000000Z,1.02854,1.02876,1.02846,1.02872,335
2025-01-02T15:49:00.000000000Z,1.02873,1.0288,1.02838,1.02838,298
2025-01-02T15:50:00.000000000Z,1.02837,1.02886,1.02837,1.0288,227
2025-01-02T15:51:00.000000000Z,1.0288,1.0292,1.02878,1.02892,337
2025-01-02T15:52:00.000000000Z,1.0289,1.02916,1.02875,1.02895,381
2025-01-02T15:53:00.000000000Z,1.02896,1.02896,1.02834,1.02836,478
2025-01-02T15:54:00.000000000Z,1.02833,1.02844,1.02812,1.02838,486
2025-01-02T15:55:00.000000000Z,1.02838,1.02848,1.02812,1.02816,320
2025-01-02T15:56:00.000000000Z,1.02815,1.02842,1.02814,1.02824,383
2025-01-02T15:57:00.000000000Z,1.02824,1.02848,1.02818,1.02838,324
2025-01-02T15:58:00.000000000Z,1.02836,1.02839,1.02811,1.0282,280
2025-01-02T15:59:00.000000000Z,1.02816,1.02816,1.02726,1.02742,824
2025-01-02T16:00:00.000000000Z,1.02742,1.02764,1.02735,1.02735,524
2025-01-02T16:01:00.000000000Z,1.02737,1.02748,1.02731,1.02738,221
2025-01-02T16:02:00.000000000Z,1.02739,1.02754,1.02611,1.02648,512
2025-01-02T16:03:00.000000000Z,1.02649,1.02673,1.02291,1.0232,2076
2025-01-02T16:04:00.000000000Z,1.02318,1.02404,1.02241,1.02402,1925
2025-01-02T16:05:00.000000000Z,1.02402,1.02484,1.02398,1.02446,970
2025-01-02T16:06:00.000000000Z,1.02444,1.02494,1.02423,1.02474,717
2025-01-02T16:07:00.000000000Z,1.02472,1.02554,1.0247,1.02538,770
2025-01-02T16:08:00.000000000Z,1.02537,1.02554,1.025,1.02504,576
2025-01-02T16:09:00.000000000Z,1.02504,1.02539,1.02504,1.02528,459
2025-01-02T16:10:00.000000000Z,1.02528,1.02534,1.0247,1.02482,610
2025-01-02T16:11:00.000000000Z,1.02481,1.02548,1.02479,1.02548,522
2025-01-02T16:12:00.000000000Z,1.02548,1.02576,1.02507,1.02518,555
2025-01-02T16:13:00.000000000Z,1.02518,1.02594,1.02518,1.02586,438
2025-01-02T16:14:00.000000000Z,1.02586,1.02602,1.02572,1.02575,386
2025-01-02T16:15:00.000000000Z,1.02578,1.02598,1.02572,1.02596,449
2025-01-02T16:16:00.000000000Z,1.02595,1.02622,1.0258,1.02622,234
2025-01-02T16:17:00.000000000Z,1.02621,1.02622,1.02592,1.02613,349
2025-01-02T16:18:00.000000000Z,1.02612,1.02626,1.02603,1.02618,202
2025-01-02T16:19:00.000000000Z,1.02618,1.02626,1.02598,1.0262,276
2025-01-02T16:20:00.000000000Z,1.0262,1.02622,1.02542,1.0256,426
2025-01-02T16:21:00.000000000Z,1.02561,1.02584,1.02516,1.0253,322
2025-01-02T16:22:00.000000000Z,1.02527,1.02537,1.02499,1.02508,369
2025-01-02T16:23:00.000000000Z,1.02508,1.02528,1.025,1.02502,292
2025-01-02T16:24:00.000000000Z,1.02502,1.02569,1.02501,1.02554,284
2025-01-02T16:25:00.000000000Z,1.02556,1.02566,1.02547,1.02551,177
2025-01-02T16:26:00.000000000Z,1.0255,1.02562,1.0253,1.02562,274
2025-01-02T16:27:00.000000000Z,1.02561,1.02576,1.02542,1.02542,261
2025-01-02T16:28:00.000000000Z,1.02544,1.0258,1.02544,1.02572,183
2025-01-02T16:29:00.000000000Z,1.02574,1.02575,1.0253,1.02531,271
2025-01-02T16:30:00.000000000Z,1.02532,1.02538,1.02508,1.0253,255
2025-01-02T16:31:00.000000000Z,1.0253,1.02532,1.02482,1.02506,285
2025-01-02T16:32:00.000000000Z,1.02506,1.02506,1.02461,1.02466,328
2025-01-02T16:33:00.000000000Z,1.02468,1.02532,1.02453,1.0253,347
2025-01-02T16:34:00.000000000Z,1.0253,1.02531,1.02487,1.0252,316
2025-01-02T16:35:00.000000000Z,1.02519,1.02555,1.02517,1.02543,329
2025-01-02T16:36:00.000000000Z,1.0254,1.0254,1.02509,1.02516,330
2025-01-02T16:37:00.000000000Z,1.02516,1.02531,1.02504,1.02505,242
2025-01-02T16:38:00.000000000Z,1.02507,1.02526,1.02494,1.02518,246
2025-01-02T16:39:00.000000000Z,1.02522,1.02525,1.02502,1.02518,202
2025-01-02T16:40:00.000000000Z,1.02518,1.02528,1.02492,1.02497,247
2025-01-02T16:41:00.000000000Z,1.02498,1.02503,1.02474,1.02479,243
2025-01-02T16:42:00.000000000Z,1.0248,1.0249,1.02412,1.02417,257
2025-01-02T16:43:00.000000000Z,1.02416,1.02456,1.02416,1.02446,249
2025-01-02T16:44:00.000000000Z,1.02446,1.02458,1.02443,1.02458,189
2025-01-02T16:45:00.000000000Z,1.02456,1.02482,1.0245,1.02469,147
2025-01-02T16:46:00.000000000Z,1.02466,1.02466,1.0243,1.02442,295
2025-01-02T16:47:00.000000000Z,1.02442,1.02458,1.02438,1.02439,198
2025-01-02T16:48:00.000000000Z,1.0244,1.02465,1.02434,1.02462,190
2025-01-02T16:49:00.000000000Z,1.0246,1.02473,1.02448,1.02472,193
2025-01-02T16:50:00.000000000Z,1.02473,1.02513,1.02472,1.02512,215
2025-01-02T16:51:00.000000000Z,1.02513,1.02539,1.02499,1.02532,216
2025-01-02T16:52:00.000000000Z,1.02532,1.02567,1.02532,1.02541,289
2025-01-02T16:53:00.000000000Z,1.0254,1.02549,1.0252,1.02549,171
2025-01-02T16:54:00.000000000Z,1.02548,1.0256,1.02519,1.02558,269
2025-01-02T16:55:00.000000000Z,1.02556,1.02592,1.02542,1.0259,328
2025-01-02T16:56:00.000000000Z,1.02588,1.02612,1.02578,1.02608,429
2025-01-02T16:57:00.000000000Z,1.02606,1.02638,1.02593,1.02638,260
2025-01-02T16:58:00.000000000Z,1.02637,1.02646,1.02614,1.02634,250
2025-01-02T16:59:00.000000000Z,1.02636,1.02638,1.02612,1.02612,226
2025-01-02T17:00:00.000000000Z,1.02613,1.02622,1.02598,1.02602,333
2025-01-02T17:01:00.000000000Z,1.02604,1.02606,1.02588,1.02589,183
2025-01-02T17:02:00.000000000Z,1.02588,1.02589,1.02558,1.0257,247
2025-01-02T17:03:00.000000000Z,1.02571,1.02588,1.02568,1.02577,150
2025-01-02T17:04:00.000000000Z,1.02576,1.0262,1.02574,1.0262,192
2025-01-02T17:05:00.000000000Z,1.02622,1.02638,1.02614,1.02636,264
2025-01-02T17:06:00.000000000Z,1.02638,1.02662,1.02616,1.02616,274
2025-01-02T17:07:00.000000000Z,1.02614,1.02623,1.02596,1.02608,267
2025-01-02T17:08:00.000000000Z,1.02608,1.02638,1.02596,1.02632,174
2025-01-02T17:09:00.000000000Z,1.02632,1.02658,1.02632,1.02649,179
2025-01-02T17:10:00.000000000Z,1.0265,1.02682,1.02637,1.02637,311
2025-01-02T17:11:00.000000000Z,1.02636,1.02658,1.02632,1.02653,209
2025-01-02T17:12:00.000000000Z,1.02652,1.02671,1.02652,1.02664,215
2025-01-02T17:13:00.000000000Z,1.02666,1.02681,1.02638,1.02638,233
2025-01-02T17:14:00.000000000Z,1.02639,1.02655,1.02632,1.02634,206
2025-01-02T17:15:00.000000000Z,1.02635,1.02638,1.02624,1.0263,201
2025-01-02T17:16:00.000000000Z,1.0263,1.02658,1.02624,1.02645,207
2025-01-02T17:17:00.000000000Z,1.02643,1.02643,1.02622,1.02628,190
2025-01-02T17:18:00.000000000Z,1.02628,1.02628,1.02594,1.02596,121
2025-01-02T17:19:00.000000000Z,1.02595,1.02623,1.02594,1.02614,138
2025-01-02T17:20:00.000000000Z,1.02612,1.02622,1.02604,1.02614,174
2025-01-02T17:21:00.000000000Z,1.02614,1.02647,1.02604,1.02646,202
2025-01-02T17:22:00.000000000Z,1.02644,1.02654,1.02633,1.02636,268
2025-01-02T17:23:00.000000000Z,1.02634,1.02652,1.02634,1.02641,122
2025-01-02T17:24:00.000000000Z,1.02642,1.02648,1.02616,1.02622,225
2025-01-02T17:25:00.000000000Z,1.02621,1.02621,1.02586,1.02592,156
2025-01-02T17:26:00.000000000Z,1.02592,1.02597,1.02572,1.02577,123
2025-01-02T17:27:00.000000000Z,1.02577,1.02592,1.02575,1.02584,110
2025-01-02T17:28:00.000000000Z,1.02584,1.02589,1.02573,1.02582,127
2025-01-02T17:29:00.000000000Z,1.02581,1.02581,1.02566,1.0257,180
2025-01-02T17:30:00.000000000Z,1.0257,1.0257,1.0252,1.02522,209
2025-01-02T17:31:00.000000000Z,1.02524,1.02548,1.02514,1.02538,129
2025-01-02T17:32:00.000000000Z,1.02538,1.02574,1.02533,1.02569,140
2025-01-02T17:33:00.000000000Z,1.02568,1.02568,1.02542,1.02543,102
2025-01-02T17:34:00.000000000Z,1.02542,1.0257,1.0254,1.02564,147
2025-01-02T17:35:00.000000000Z,1.02565,1.02594,1.02564,1.02593,198
2025-01-02T17:36:00.000000000Z,1.02591,1.02598,1.02572,1.02584,139
2025-01-02T17:37:00.000000000Z,1.02583,1.02605,1.02577,1.0259,167
2025-01-02T17:38:00.000000000Z,1.0259,1.02602,1.0259,1.02602,120
2025-01-02T17:39:00.000000000Z,1.02602,1.02616,1.02599,1.02616,81
2025-01-02T17:40:00.000000000Z,1.02616,1.02632,1.02612,1.02624,133
2025-01-02T17:41:00.000000000Z,1.02625,1.02668,1.02624,1.02664,176
2025-01-02T17:42:00.000000000Z,1.02663,1.02664,1.02638,1.02646,178
2025-01-02T17:43:00.000000000Z,1.02645,1.02655,1.02641,1.02641,185
2025-01-02T17:44:00.000000000Z,1.02642,1.02644,1.0263,1.02643,175
2025-01-02T17:45:00.000000000Z,1.02645,1.02646,1.02616,1.02631,168
2025-01-02T17:46:00.000000000Z,1.0263,1.02632,1.02624,1.02629,113
2025-01-02T17:47:00.000000000Z,1.02627,1.02628,1.02612,1.02627,110
2025-01-02T17:48:00.000000000Z,1.02628,1.02628,1.02606,1.02612,85
2025-01-02T17:49:00.000000000Z,1.02612,1.02612,1.02592,1.02594,79
2025-01-02T17:50:00.000000000Z,1.02594,1.02604,1.02588,1.02604,109
2025-01-02T17:51:00.000000000Z,1.02603,1.02633,1.02602,1.02633,111
2025-01-02T17:52:00.000000000Z,1.02635,1.0265,1.02635,1.02646,82
2025-01-02T17:53:00.000000000Z,1.02646,1.02648,1.02628,1.02633,82
2025-01-02T17:54:00.000000000Z,1.02635,1.02638,1.02622,1.02638,147
2025-01-02T17:55:00.000000000Z,1.02638,1.02644,1.02634,1.02644,131
2025-01-02T17:56:00.000000000Z,1.02646,1.02664,1.02644,1.02658,151
2025-01-02T17:57:00.000000000Z,1.0266,1.02664,1.02618,1.02632,190
2025-01-02T17:58:00.000000000Z,1.0263,1.02648,1.02625,1.02646,195
2025-01-02T17:59:00.000000000Z,1.02648,1.02659,1.02642,1.0265,261
2025-01-02T18:00:00.000000000Z,1.02652,1.02664,1.02635,1.02636,154
2025-01-02T18:01:00.000000000Z,1.02638,1.02638,1.02619,1.0262,247
2025-01-02T18:02:00.000000000Z,1.0262,1.0265,1.02615,1.02629,152
2025-01-02T18:03:00.000000000Z,1.02631,1.02638,1.0263,1.02632,76
2025-01-02T18:04:00.000000000Z,1.02632,1.02642,1.02614,1.02642,196
2025-01-02T18:05:00.000000000Z,1.02642,1.02656,1.0264,1.02641,82
2025-01-02T18:06:00.000000000Z,1.02642,1.02649,1.02628,1.02632,121
2025-01-02T18:07:00.000000000Z,1.02631,1.02642,1.0263,1.02642,118
2025-01-02T18:08:00.000000000Z,1.02642,1.0266,1.02642,1.02658,105
2025-01-02T18:09:00.000000000Z,1.02658,1.02663,1.0264,1.0264,72
2025-01-02T18:10:00.000000000Z,1.02638,1.02641,1.0262,1.02622,89
2025-01-02T18:11:00.000000000Z,1.02624,1.02647,1.02623,1.02635,110
2025-01-02T18:12:00.000000000Z,1.02634,1.02634,1.02614,1.0262,122
2025-01-02T18:13:00.000000000Z,1.02621,1.02637,1.0262,1.02634,95
2025-01-02T18:14:00.000000000Z,1.02636,1.02642,1.02624,1.02626,77
2025-01-02T18:15:00.000000000Z,1.02628,1.02628,1.02608,1.02617,114
2025-01-02T18:16:00.000000000Z,1.02616,1.02654,1.0261,1.02654,194
2025-01-02T18:17:00.000000000Z,1.02655,1.02656,1.02641,1.02648,121
2025-01-02T18:18:00.000000000Z,1.02646,1.02656,1.0264,1.02646,80
2025-01-02T18:19:00.000000000Z,1.02646,1.02648,1.0263,1.02641,98
2025-01-02T18:20:00.000000000Z,1.02638,1.02644,1.02626,1.02626,113
2025-01-02T18:21:00.000000000Z,1.02627,1.02628,1.02606,1.02609,112
2025-01-02T18:22:00.000000000Z,1.02608,1.02616,1.02602,1.02616,64
2025-01-02T18:23:00.000000000Z,1.02616,1.02643,1.02616,1.02635,101
2025-01-02T18:24:00.000000000Z,1.02634,1.02634,1.02622,1.02627,65
2025-01-02T18:25:00.000000000Z,1.02626,1.02631,1.02613,1.02614,117
2025-01-02T18:26:00.000000000Z,1.02614,1.0263,1.02614,1.02618,142
2025-01-02T18:27:00.000000000Z,1.02617,1.02632,1.0261,1.02631,145
2025-01-02T18:28:00.000000000Z,1.02632,1.02632,1.02621,1.02624,85
2025-01-02T18:29:00.000000000Z,1.02624,1.02627,1.0262,1.02626,35
2025-01-02T18:30:00.000000000Z,1.02625,1.02627,1.02613,1.02613,105
2025-01-02T18:31:00.000000000Z,1.02612,1.02618,1.026,1.02602,84
2025-01-02T18:32:00.000000000Z,1.02604,1.02609,1.02595,1.02602,107
2025-01-02T18:33:00.000000000Z,1.02601,1.02606,1.02593,1.02595,120
2025-01-02T18:34:00.000000000Z,1.02596,1.02597,1.02588,1.02592,96
2025-01-02T18:35:00.000000000Z,1.02593,1.02598,1.02574,1.0258,84
2025-01-02T18:36:00.000000000Z,1.02582,1.02591,1.02578,1.02587,69
2025-01-02T18:37:00.000000000Z,1.02588,1.02596,1.02586,1.02596,37
2025-01-02T18:38:00.000000000Z,1.02596,1.02599,1.02581,1.02581,40
2025-01-02T18:39:00.000000000Z,1.02582,1.02584,1.0257,1.02574,38
2025-01-02T18:40:00.000000000Z,1.02574,1.0258,1.0257,1.02571,52
2025-01-02T18:41:00.000000000Z,1.02572,1.02572,1.02562,1.02572,81
2025-01-02T18:42:00.000000000Z,1.02572,1.02586,1.02568,1.02586,77
2025-01-02T18:43:00.000000000Z,1.02586,1.02607,1.02586,1.02598,95
2025-01-02T18:44:00.000000000Z,1.02599,1.02614,1.02598,1.02612,91
2025-01-02T18:45:00.000000000Z,1.02612,1.0262,1.0261,1.02616,53
2025-01-02T18:46:00.000000000Z,1.02619,1.0262,1.02594,1.026,68
2025-01-02T18:47:00.000000000Z,1.02601,1.02607,1.026,1.02604,76
2025-01-02T18:48:00.000000000Z,1.02605,1.02609,1.02584,1.02585,60
2025-01-02T18:49:00.000000000Z,1.02586,1.02592,1.02582,1.02589,82
2025-01-02T18:50:00.000000000Z,1.02589,1.02595,1.02578,1.0258,133
2025-01-02T18:51:00.000000000Z,1.02578,1.02589,1.02569,1.0258,109
2025-01-02T18:52:00.000000000Z,1.0258,1.02586,1.0257,1.0257,105
2025-01-02T18:53:00.000000000Z,1.02568,1.02574,1.02568,1.0257,81
2025-01-02T18:54:00.000000000Z,1.02571,1.02577,1.02563,1.02563,87
2025-01-02T18:55:00.000000000Z,1.02562,1.02573,1.02562,1.02572,65
2025-01-02T18:56:00.000000000Z,1.02571,1.02576,1.02567,1.02572,60
2025-01-02T18:57:00.000000000Z,1.0257,1.02584,1.02565,1.02566,116
2025-01-02T18:58:00.000000000Z,1.02567,1.02572,1.02562,1.02568,82
2025-01-02T18:59:00.000000000Z,1.02569,1.02571,1.02558,1.02565,80
2025-01-02T19:00:00.000000000Z,1.02566,1.02578,1.02554,1.02559,108
2025-01-02T19:01:00.000000000Z,1.02558,1.0256,1.02551,1.02555,97
2025-01-02T19:02:00.000000000Z,1.02556,1.02564,1.02554,1.0256,92
2025-01-02T19:03:00.000000000Z,1.02559,1.02566,1.02552,1.02553,74
2025-01-02T19:04:00.000000000Z,1.02552,1.02576,1.02552,1.02573,126
2025-01-02T19:05:00.000000000Z,1.02574,1.02575,1.0257,1.02575,71
2025-01-02T19:06:00.000000000Z,1.02574,1.02592,1.02571,1.02586,100
2025-01-02T19:07:00.000000000Z,1.02587,1.02594,1.02568,1.0257,56
2025-01-02T19:08:00.000000000Z,1.02569,1.0257,1.02558,1.02559,40
2025-01-02T19:09:00.000000000Z,1.0256,1.0256,1.02556,1.02558,18
2025-01-02T19:10:00.000000000Z,1.02557,1.02558,1.02541,1.02542,53
2025-01-02T19:11:00.000000000Z,1.02542,1.0255,1.0254,1.0254,55
2025-01-02T19:12:00.000000000Z,1.0254,1.0254,1.02528,1.02534,23
2025-01-02T19:13:00.000000000Z,1.02534,1.02534,1.02502,1.02504,115
2025-01-02T19:14:00.000000000Z,1.02504,1.02513,1.02498,1.0251,108
2025-01-02T19:15:00.000000000Z,1.0251,1.02514,1.02503,1.02506,80
2025-01-02T19:16:00.000000000Z,1.02505,1.0251,1.02494,1.02497,76
2025-01-02T19:17:00.000000000Z,1.02499,1.02512,1.02499,1.02512,99
2025-01-02T19:18:00.000000000Z,1.0251,1.02514,1.0251,1.0251,57
2025-01-02T19:19:00.000000000Z,1.0251,1.02514,1.02504,1.02512,60
2025-01-02T19:20:00.000000000Z,1.02513,1.02516,1.02504,1.02512,42
2025-01-02T19:21:00.000000000Z,1.02512,1.02525,1.02512,1.02518,83
2025-01-02T19:22:00.000000000Z,1.0252,1.02528,1.02514,1.02521,74
2025-01-02T19:23:00.000000000Z,1.02521,1.02548,1.02518,1.02536,108
2025-01-02T19:24:00.000000000Z,1.02536,1.02536,1.02534,1.02536,75
2025-01-02T19:25:00.000000000Z,1.02536,1.02544,1.02532,1.02544,91
2025-01-02T19:26:00.000000000Z,1.02542,1.0257,1.02542,1.02566,91
2025-01-02T19:27:00.000000000Z,1.02568,1.02579,1.02566,1.02576,106
2025-01-02T19:28:00.000000000Z,1.02578,1.02578,1.02562,1.02566,94
2025-01-02T19:29:00.000000000Z,1.02565,1.02574,1.02562,1.0257,68
2025-01-02T19:30:00.000000000Z,1.02568,1.02569,1.02539,1.0254,127
2025-01-02T19:31:00.000000000Z,1.0254,1.02596,1.0254,1.02577,177
2025-01-02T19:32:00.000000000Z,1.0258,1.02586,1.02555,1.02558,81
2025-01-02T19:33:00.000000000Z,1.0256,1.0256,1.02546,1.02554,98
2025-01-02T19:34:00.000000000Z,1.02552,1.02556,1.02544,1.02547,75
2025-01-02T19:35:00.000000000Z,1.02548,1.0255,1.02539,1.02544,74
2025-01-02T19:36:00.000000000Z,1.02542,1.02552,1.02539,1.02551,62
2025-01-02T19:37:00.000000000Z,1.02553,1.02564,1.02553,1.02562,51
2025-01-02T19:38:00.000000000Z,1.0256,1.02568,1.02557,1.02558,66
2025-01-02T19:39:00.000000000Z,1.02558,1.0256,1.02548,1.02554,89
2025-01-02T19:40:00.000000000Z,1.02556,1.02562,1.02555,1.02562,22
2025-01-02T19:41:00.000000000Z,1.0256,1.02566,1.0255,1.0255,50
2025-01-02T19:42:00.000000000Z,1.0255,1.0255,1.02534,1.02546,65
2025-01-02T19:43:00.000000000Z,1.02545,1.02551,1.02538,1.0254,74
2025-01-02T19:44:00.000000000Z,1.02539,1.02539,1.02524,1.0253,41
2025-01-02T19:45:00.000000000Z,1.0253,1.02538,1.02509,1.02509,78
2025-01-02T19:46:00.000000000Z,1.02508,1.02508,1.02494,1.02501,50
2025-01-02T19:47:00.000000000Z,1.02502,1.02512,1.025,1.02504,101
2025-01-02T19:48:00.000000000Z,1.02505,1.02516,1.02494,1.02511,97
2025-01-02T19:49:00.000000000Z,1.0251,1.0251,1.02502,1.02502,62
2025-01-02T19:50:00.000000000Z,1.02498,1.02498,1.02484,1.0249,61
2025-01-02T19:51:00.000000000Z,1.02492,1.02499,1.0249,1.02499,37
2025-01-02T19:52:00.000000000Z,1.02501,1.02512,1.02501,1.02508,36
2025-01-02T19:53:00.000000000Z,1.02507,1.02511,1.02498,1.02511,56
2025-01-02T19:54:00.000000000Z,1.0251,1.0252,1.02506,1.02512,84
2025-01-02T19:55:00.000000000Z,1.0251,1.02511,1.02502,1.02508,59
2025-01-02T19:56:00.000000000Z,1.02508,1.02508,1.02479,1.0249,107
2025-01-02T19:57:00.000000000Z,1.0249,1.02496,1.02488,1.02488,61
2025-01-02T19:58:00.000000000Z,1.02487,1.02502,1.02486,1.02499,107
2025-01-02T19:59:00.000000000Z,1.025,1.02514,1.02498,1.02512,146
2025-01-02T20:00:00.000000000Z,1.02513,1.0252,1.02508,1.02518,98
2025-01-02T20:01:00.000000000Z,1.0252,1.02542,1.0252,1.0253,129
2025-01-02T20:02:00.000000000Z,1.0253,1.02539,1.02524,1.0253,75
2025-01-02T20:03:00.000000000Z,1.0253,1.02544,1.02529,1.02538,86
2025-01-02T20:04:00.000000000Z,1.02536,1.0254,1.02528,1.0254,61
2025-01-02T20:05:00.000000000Z,1.02539,1.02539,1.0253,1.02534,69
2025-01-02T20:06:00.000000000Z,1.02534,1.02538,1.02524,1.0253,64
2025-01-02T20:07:00.000000000Z,1.0253,1.02554,1.0253,1.02549,62
2025-01-02T20:08:00.000000000Z,1.02548,1.02561,1.02547,1.0256,31
2025-01-02T20:09:00.000000000Z,1.02558,1.02568,1.02558,1.0256,25
2025-01-02T20:10:00.000000000Z,1.02558,1.02558,1.02542,1.02543,66
2025-01-02T20:11:00.000000000Z,1.02544,1.0255,1.02538,1.0255,49
2025-01-02T20:12:00.000000000Z,1.02547,1.0256,1.02543,1.0256,82
2025-01-02T20:13:00.000000000Z,1.0256,1.0256,1.02539,1.02545,53
2025-01-02T20:14:00.000000000Z,1.02544,1.02548,1.02543,1.02548,22
2025-01-02T20:15:00.000000000Z,1.02546,1.02559,1.02546,1.02559,38
2025-01-02T20:16:00.000000000Z,1.02558,1.0256,1.02556,1.0256,18
2025-01-02T20:17:00.000000000Z,1.02559,1.02568,1.02559,1.02568,37
2025-01-02T20:18:00.000000000Z,1.02566,1.02574,1.02566,1.02574,22
2025-01-02T20:19:00.000000000Z,1.02574,1.02582,1.02574,1.02578,25
2025-01-02T20:20:00.000000000Z,1.02577,1.02578,1.0257,1.02573,38
2025-01-02T20:21:00.000000000Z,1.02575,1.02584,1.02568,1.02582,41
2025-01-02T20:22:00.000000000Z,1.02585,1.02602,1.02585,1.02598,60
2025-01-02T20:23:00.000000000Z,1.02598,1.026,1.02593,1.02594,44
2025-01-02T20:24:00.000000000Z,1.02595,1.02606,1.02594,1.02602,70
2025-01-02T20:25:00.000000000Z,1.02602,1.02624,1.02602,1.02618,89
2025-01-02T20:26:00.000000000Z,1.0262,1.02622,1.02615,1.02619,69
2025-01-02T20:27:00.000000000Z,1.02622,1.02624,1.0262,1.02621,17
2025-01-02T20:28:00.000000000Z,1.0262,1.02633,1.0262,1.02632,50
2025-01-02T20:29:00.000000000Z,1.02631,1.02633,1.0262,1.02621,59
2025-01-02T20:30:00.000000000Z,1.02623,1.02639,1.0262,1.02636,85
2025-01-02T20:31:00.000000000Z,1.02635,1.0264,1.02634,1.0264,56
2025-01-02T20:32:00.000000000Z,1.0264,1.02646,1.02622,1.02628,90
2025-01-02T20:33:00.000000000Z,1.0263,1.02632,1.02624,1.02625,74
2025-01-02T20:34:00.000000000Z,1.02624,1.02626,1.0262,1.02622,39
2025-01-02T20:35:00.000000000Z,1.0262,1.02622,1.02602,1.02612,130
2025-01-02T20:36:00.000000000Z,1.02611,1.02614,1.02605,1.0261,70
2025-01-02T20:37:00.000000000Z,1.0261,1.0261,1.026,1.02602,50
2025-01-02T20:38:00.000000000Z,1.02601,1.02606,1.026,1.02605,19
2025-01-02T20:39:00.000000000Z,1.02604,1.02606,1.02598,1.02606,39
2025-01-02T20:40:00.000000000Z,1.02606,1.02625,1.02606,1.02625,44
2025-01-02T20:41:00.000000000Z,1.02624,1.02625,1.02618,1.0262,25
2025-01-02T20:42:00.000000000Z,1.02622,1.02622,1.02618,1.02619,32
2025-01-02T20:43:00.000000000Z,1.0262,1.02621,1.02616,1.02617,37
2025-01-02T20:44:00.000000000Z,1.02618,1.02624,1.02618,1.0262,31
2025-01-02T20:45:00.000000000Z,1.0262,1.0262,1.02616,1.02618,41
2025-01-02T20:46:00.000000000Z,1.02617,1.02622,1.02616,1.02618,48
2025-01-02T20:47:00.000000000Z,1.02619,1.02619,1.02615,1.02618,46
2025-01-02T20:48:00.000000000Z,1.0262,1.02627,1.0262,1.02622,31
2025-01-02T20:49:00.000000000Z,1.02621,1.0263,1.02618,1.02626,33
2025-01-02T20:50:00.000000000Z,1.02628,1.02634,1.02628,1.02631,35
2025-01-02T20:51:00.000000000Z,1.02633,1.02636,1.0263,1.02631,52
2025-01-02T20:52:00.000000000Z,1.02629,1.02638,1.02628,1.02638,72
2025-01-02T20:53:00.000000000Z,1.02638,1.02642,1.02633,1.02633,40
2025-01-02T20:54:00.000000000Z,1.02632,1.02635,1.02628,1.0263,78
2025-01-02T20:55:00.000000000Z,1.02629,1.0263,1.02622,1.02629,36
2025-01-02T20:56:00.000000000Z,1.0263,1.02637,1.02628,1.02632,57
2025-01-02T20:57:00.000000000Z,1.02632,1.02632,1.02622,1.02625,77
2025-01-02T20:58:00.000000000Z,1.02624,1.02628,1.02621,1.02628,47
2025-01-02T20:59:00.000000000Z,1.0263,1.02632,1.02615,1.02615,96
2025-01-02T21:00:00.000000000Z,1.02614,1.02634,1.02614,1.02634,66
2025-01-02T21:01:00.000000000Z,1.02634,1.0264,1.02632,1.02636,50
2025-01-02T21:02:00.000000000Z,1.02636,1.02638,1.02636,1.02636,34
2025-01-02T21:03:00.000000000Z,1.02636,1.02636,1.02631,1.02635,47
2025-01-02T21:04:00.000000000Z,1.02634,1.02638,1.02632,1.02636,23
2025-01-02T21:05:00.000000000Z,1.02636,1.02641,1.02634,1.02641,45
2025-01-02T21:06:00.000000000Z,1.0264,1.0264,1.0264,1.0264,13
2025-01-02T21:07:00.000000000Z,1.0264,1.02643,1.02638,1.02642,23
2025-01-02T21:08:00.000000000Z,1.02642,1.02642,1.02638,1.0264,13
2025-01-02T21:09:00.000000000Z,1.02638,1.02656,1.02638,1.02655,28
2025-01-02T21:10:00.000000000Z,1.02654,1.02655,1.02648,1.02648,12
2025-01-02T21:11:00.000000000Z,1.02649,1.02649,1.02647,1.02648,8
2025-01-02T21:12:00.000000000Z,1.0265,1.02652,1.02649,1.02652,22
2025-01-02T21:13:00.000000000Z,1.02654,1.02656,1.02654,1.02655,8
2025-01-02T21:14:00.000000000Z,1.02654,1.02654,1.02632,1.02634,41
2025-01-02T21:15:00.000000000Z,1.02631,1.02631,1.02626,1.02629,17
2025-01-02T21:16:00.000000000Z,1.02628,1.02628,1.02627,1.02628,4
2025-01-02T21:17:00.000000000Z,1.02628,1.02628,1.02626,1.02626,8
2025-01-02T21:18:00.000000000Z,1.02626,1.02628,1.02626,1.02628,12
2025-01-02T21:19:00.000000000Z,1.02628,1.02628,1.02628,1.02628,1
2025-01-02T21:20:00.000000000Z,1.02627,1.02628,1.02626,1.02627,7
2025-01-02T21:21:00.000000000Z,1.02626,1.0264,1.02626,1.02638,31
2025-01-02T21:22:00.000000000Z,1.02636,1.02636,1.02628,1.0263,14
2025-01-02T21:23:00.000000000Z,1.02631,1.02642,1.0263,1.02639,48
